Instance,Terminal,Layer,X location,Y location,Voltage
_11899_,VPWR,li1,333.9600,388.9600,1.799955
_11898_,VPWR,li1,332.3500,405.2800,1.799958
_11897_,VPWR,li1,328.4400,416.1600,1.799934
_11896_,VPWR,li1,324.7600,394.4000,1.799943
_11895_,VPWR,li1,332.3500,345.4400,1.799965
_11894_,VPWR,li1,337.4100,345.4400,1.799957
_11893_,VPWR,li1,333.7300,345.4400,1.799962
_11892_,VPWR,li1,331.4300,340.0000,1.799955
_11891_,VPWR,li1,337.8700,334.5600,1.799962
_11890_,VPWR,li1,334.4200,334.5600,1.799963
_11889_,VPWR,li1,345.6900,345.4400,1.799946
_11888_,VPWR,li1,349.8300,345.4400,1.799941
_11887_,VPWR,li1,318.5500,340.0000,1.799927
_11886_,VPWR,li1,309.5800,340.0000,1.799904
_11885_,VPWR,li1,318.5500,350.8800,1.799928
_11884_,VPWR,li1,307.7400,356.3200,1.799924
_11883_,VPWR,li1,556.1400,350.8800,1.799897
_11882_,VPWR,li1,548.5500,350.8800,1.799895
_11881_,VPWR,li1,511.7500,242.0800,1.799948
_11880_,VPWR,li1,484.3800,242.0800,1.799965
_11879_,VPWR,li1,475.4100,236.6400,1.799944
_11878_,VPWR,li1,466.6700,236.6400,1.799925
_11877_,VPWR,li1,473.8000,242.0800,1.799948
_11876_,VPWR,li1,477.0200,220.3200,1.799945
_11875_,VPWR,li1,478.1700,220.3200,1.799951
_11874_,VPWR,li1,474.7200,209.4400,1.799943
_11873_,VPWR,li1,467.8200,220.3200,1.799921
_11872_,VPWR,li1,510.3700,263.8400,1.799907
_11871_,VPWR,li1,514.9700,247.5200,1.799939
_11870_,VPWR,li1,511.5200,242.0800,1.799948
_11869_,VPWR,li1,516.1200,236.6400,1.799932
_11868_,VPWR,li1,509.9100,252.9600,1.799942
_11867_,VPWR,li1,498.6400,258.4000,1.799948
_11866_,VPWR,li1,511.5200,231.2000,1.799915
_11865_,VPWR,li1,504.1600,214.8800,1.799915
_11864_,VPWR,li1,518.6500,225.7600,1.799866
_11863_,VPWR,li1,513.3600,225.7600,1.799877
_11862_,VPWR,li1,586.7300,345.4400,1.799930
_11861_,VPWR,li1,613.1800,345.4400,1.799946
_11860_,VPWR,li1,613.8700,334.5600,1.799953
_11859_,VPWR,li1,621.6900,329.1200,1.799969
_11858_,VPWR,li1,617.3200,340.0000,1.799949
_11857_,VPWR,li1,613.1800,416.1600,1.799920
_11856_,VPWR,li1,605.1300,427.0400,1.799924
_11855_,VPWR,li1,597.0800,432.4800,1.799861
_11854_,VPWR,li1,603.0600,416.1600,1.799901
_11853_,VPWR,li1,612.0300,291.0400,1.799957
_11852_,VPWR,li1,582.8200,269.2800,1.799867
_11851_,VPWR,li1,588.1100,345.4400,1.799931
_11850_,VPWR,li1,584.6600,340.0000,1.799931
_11849_,VPWR,li1,583.2800,340.0000,1.799931
_11848_,VPWR,li1,581.6700,345.4400,1.799930
_11847_,VPWR,li1,572.7000,329.1200,1.799944
_11846_,VPWR,li1,605.3600,372.6400,1.799950
_11845_,VPWR,li1,601.6800,378.0800,1.799925
_11844_,VPWR,li1,634.1100,372.6400,1.799983
_11843_,VPWR,li1,630.2000,378.0800,1.799971
_11842_,VPWR,li1,545.7900,378.0800,1.799886
_11841_,VPWR,li1,547.4000,345.4400,1.799931
_11840_,VPWR,li1,550.8500,340.0000,1.799929
_11839_,VPWR,li1,549.2400,334.5600,1.799919
_11838_,VPWR,li1,552.4600,334.5600,1.799919
_11837_,VPWR,li1,534.5200,334.5600,1.799915
_11836_,VPWR,li1,542.1100,383.5200,1.799866
_11835_,VPWR,li1,532.2200,394.4000,1.799916
_11834_,VPWR,li1,549.4700,383.5200,1.799869
_11833_,VPWR,li1,546.9400,388.9600,1.799913
_11832_,VPWR,li1,541.6500,291.0400,1.799941
_11831_,VPWR,li1,552.4600,356.3200,1.799880
_11830_,VPWR,li1,549.0100,361.7600,1.799919
_11829_,VPWR,li1,550.3900,367.2000,1.799938
_11828_,VPWR,li1,532.6800,356.3200,1.799886
_11827_,VPWR,li1,569.9400,405.2800,1.799923
_11826_,VPWR,li1,573.8500,410.7200,1.799881
_11825_,VPWR,li1,571.7800,421.6000,1.799907
_11824_,VPWR,li1,563.9600,405.2800,1.799922
_11823_,VPWR,li1,497.9500,356.3200,1.799933
_11822_,VPWR,li1,511.9800,361.7600,1.799931
_11821_,VPWR,li1,511.2900,361.7600,1.799931
_11820_,VPWR,li1,514.5100,350.8800,1.799916
_11819_,VPWR,li1,512.4400,378.0800,1.799901
_11818_,VPWR,li1,514.2800,410.7200,1.799890
_11817_,VPWR,li1,501.4000,416.1600,1.799914
_11816_,VPWR,li1,517.2700,410.7200,1.799885
_11815_,VPWR,li1,515.2000,416.1600,1.799895
_11814_,VPWR,li1,526.9300,252.9600,1.799931
_11813_,VPWR,li1,495.1900,350.8800,1.799944
_11812_,VPWR,li1,491.2800,356.3200,1.799946
_11811_,VPWR,li1,491.7400,350.8800,1.799948
_11810_,VPWR,li1,392.8400,89.7600,1.799834
_11809_,VPWR,li1,493.3500,356.3200,1.799941
_11808_,VPWR,li1,487.6000,367.2000,1.799972
_11807_,VPWR,li1,615.2500,89.7600,1.799948
_11806_,VPWR,li1,496.8000,394.4000,1.799954
_11805_,VPWR,li1,490.8200,394.4000,1.799962
_11804_,VPWR,li1,485.5300,394.4000,1.799971
_11803_,VPWR,li1,478.4000,399.8400,1.799976
_11802_,VPWR,li1,558.2100,89.7600,1.799890
_11801_,VPWR,li1,608.1200,149.6000,1.799919
_11800_,VPWR,li1,447.1200,606.5600,1.799932
_11799_,VPWR,li1,441.3700,606.5600,1.799926
_11798_,VPWR,li1,445.0500,601.1200,1.799937
_11797_,VPWR,li1,442.2900,612.0000,1.799847
_11796_,VPWR,li1,441.3700,590.2400,1.799932
_11795_,VPWR,li1,441.3700,584.8000,1.799925
_11794_,VPWR,li1,441.6000,590.2400,1.799932
_11793_,VPWR,li1,438.1500,590.2400,1.799930
_11792_,VPWR,li1,435.3900,584.8000,1.799921
_11791_,VPWR,li1,439.5300,573.9200,1.799947
_11790_,VPWR,li1,435.3900,573.9200,1.799945
_11789_,VPWR,li1,438.1500,579.3600,1.799916
_11788_,VPWR,li1,432.6300,633.7600,1.799930
_11787_,VPWR,li1,429.4100,633.7600,1.799928
_11786_,VPWR,li1,437.9200,622.8800,1.799907
_11785_,VPWR,li1,437.0000,617.4400,1.799936
_11784_,VPWR,li1,434.4700,633.7600,1.799931
_11783_,VPWR,li1,390.3100,584.8000,1.799897
_11782_,VPWR,li1,391.0000,590.2400,1.799907
_11781_,VPWR,li1,390.0800,590.2400,1.799907
_11780_,VPWR,li1,394.2200,606.5600,1.799890
_11779_,VPWR,li1,391.9200,612.0000,1.799785
_11778_,VPWR,li1,394.2200,606.5600,1.799890
_11777_,VPWR,li1,391.0000,606.5600,1.799888
_11776_,VPWR,li1,397.9000,606.5600,1.799892
_11775_,VPWR,li1,394.4500,633.7600,1.799914
_11774_,VPWR,li1,406.8700,606.5600,1.799899
_11773_,VPWR,li1,419.9800,606.5600,1.799908
_11772_,VPWR,li1,428.9500,606.5600,1.799916
_11771_,VPWR,li1,403.1900,606.5600,1.799896
_11770_,VPWR,li1,419.2900,606.5600,1.799908
_11769_,VPWR,li1,424.8100,612.0000,1.799825
_11768_,VPWR,li1,409.8600,628.3200,1.799893
_11767_,VPWR,li1,410.5500,633.7600,1.799920
_11766_,VPWR,li1,432.6300,628.3200,1.799913
_11765_,VPWR,li1,439.7600,622.8800,1.799910
_11764_,VPWR,li1,398.8200,639.2000,1.799934
_11763_,VPWR,li1,395.3700,639.2000,1.799932
_11762_,VPWR,li1,392.3800,622.8800,1.799860
_11761_,VPWR,li1,395.3700,622.8800,1.799863
_11760_,VPWR,li1,397.2100,617.4400,1.799910
_11759_,VPWR,li1,399.0500,617.4400,1.799912
_11758_,VPWR,li1,442.7500,639.2000,1.799955
_11757_,VPWR,li1,427.5700,639.2000,1.799948
_11756_,VPWR,li1,415.1500,639.2000,1.799942
_11755_,VPWR,li1,419.7500,633.7600,1.799924
_11754_,VPWR,li1,441.1400,601.1200,1.799932
_11753_,VPWR,li1,441.1400,612.0000,1.799847
_11752_,VPWR,li1,401.5800,579.3600,1.799890
_11751_,VPWR,li1,401.3500,584.8000,1.799903
_11750_,VPWR,li1,434.4700,595.6800,1.799906
_11749_,VPWR,li1,401.3500,579.3600,1.799890
_11748_,VPWR,li1,392.1500,573.9200,1.799936
_11747_,VPWR,li1,395.3700,590.2400,1.799909
_11746_,VPWR,li1,398.5900,590.2400,1.799910
_11745_,VPWR,li1,403.1900,595.6800,1.799886
_11744_,VPWR,li1,407.3300,595.6800,1.799888
_11743_,VPWR,li1,397.2100,606.5600,1.799892
_11742_,VPWR,li1,394.9100,601.1200,1.799893
_11741_,VPWR,li1,398.1300,612.0000,1.799791
_11740_,VPWR,li1,393.0700,568.4800,1.799928
_11739_,VPWR,li1,395.3700,617.4400,1.799909
_11738_,VPWR,li1,390.3100,568.4800,1.799928
_11737_,VPWR,li1,398.3600,568.4800,1.799930
_11736_,VPWR,li1,395.1400,612.0000,1.799788
_11735_,VPWR,li1,396.5200,622.8800,1.799863
_11734_,VPWR,li1,412.3900,628.3200,1.799895
_11733_,VPWR,li1,405.9500,612.0000,1.799801
_11732_,VPWR,li1,393.9900,628.3200,1.799880
_11731_,VPWR,li1,395.6000,633.7600,1.799914
_11730_,VPWR,li1,399.9700,628.3200,1.799884
_11729_,VPWR,li1,400.6600,622.8800,1.799868
_11728_,VPWR,li1,397.9000,633.7600,1.799916
_11727_,VPWR,li1,416.9900,628.3200,1.799898
_11726_,VPWR,li1,412.8500,622.8800,1.799880
_11725_,VPWR,li1,415.3800,622.8800,1.799884
_11724_,VPWR,li1,397.2100,628.3200,1.799883
_11723_,VPWR,li1,396.9800,628.3200,1.799883
_11722_,VPWR,li1,437.6900,628.3200,1.799917
_11721_,VPWR,li1,411.9300,622.8800,1.799880
_11720_,VPWR,li1,414.9200,617.4400,1.799921
_11719_,VPWR,li1,394.4500,595.6800,1.799880
_11718_,VPWR,li1,437.6900,617.4400,1.799936
_11717_,VPWR,li1,397.2100,568.4800,1.799930
_11716_,VPWR,li1,390.7700,601.1200,1.799889
_11715_,VPWR,li1,400.8900,568.4800,1.799931
_11714_,VPWR,li1,405.9500,563.0400,1.799932
_11713_,VPWR,li1,411.4700,573.9200,1.799939
_11712_,VPWR,li1,417.4500,579.3600,1.799900
_11711_,VPWR,li1,413.3100,568.4800,1.799934
_11710_,VPWR,li1,401.3500,590.2400,1.799911
_11709_,VPWR,li1,395.3700,573.9200,1.799936
_11708_,VPWR,li1,419.9800,573.9200,1.799941
_11707_,VPWR,li1,399.5100,573.9200,1.799937
_11706_,VPWR,li1,394.9100,579.3600,1.799886
_11705_,VPWR,li1,389.3900,573.9200,1.799936
_11704_,VPWR,li1,394.4500,573.9200,1.799936
_11703_,VPWR,li1,412.8500,639.2000,1.799941
_11702_,VPWR,li1,417.9100,573.9200,1.799941
_11701_,VPWR,li1,434.0100,612.0000,1.799837
_11700_,VPWR,li1,438.6100,601.1200,1.799930
_11699_,VPWR,li1,415.8400,590.2400,1.799917
_11698_,VPWR,li1,419.7500,584.8000,1.799913
_11697_,VPWR,li1,417.4500,595.6800,1.799895
_11696_,VPWR,li1,420.4400,612.0000,1.799819
_11695_,VPWR,li1,414.2300,612.0000,1.799812
_11694_,VPWR,li1,417.9100,612.0000,1.799816
_11693_,VPWR,li1,412.3900,590.2400,1.799916
_11692_,VPWR,li1,404.5700,579.3600,1.799891
_11691_,VPWR,li1,413.7700,579.3600,1.799898
_11690_,VPWR,li1,414.6900,590.2400,1.799917
_11689_,VPWR,li1,420.9000,590.2400,1.799920
_11688_,VPWR,li1,438.1500,595.6800,1.799908
_11687_,VPWR,li1,441.6000,633.7600,1.799934
_11686_,VPWR,li1,445.0500,633.7600,1.799935
_11685_,VPWR,li1,445.9700,617.4400,1.799942
_11684_,VPWR,li1,418.8300,590.2400,1.799919
_11683_,VPWR,li1,433.3200,590.2400,1.799927
_11682_,VPWR,li1,409.8600,573.9200,1.799939
_11681_,VPWR,li1,422.0500,590.2400,1.799920
_11680_,VPWR,li1,441.3700,601.1200,1.799932
_11679_,VPWR,li1,437.6900,601.1200,1.799930
_11678_,VPWR,li1,420.2100,601.1200,1.799914
_11677_,VPWR,li1,435.3900,628.3200,1.799915
_11676_,VPWR,li1,408.2500,557.6000,1.799880
_11675_,VPWR,li1,432.1700,579.3600,1.799910
_11674_,VPWR,li1,390.7700,628.3200,1.799878
_11673_,VPWR,li1,429.8700,617.4400,1.799931
_11672_,VPWR,li1,416.3000,617.4400,1.799923
_11671_,VPWR,li1,408.7100,557.6000,1.799880
_11670_,VPWR,li1,416.5300,568.4800,1.799935
_11669_,VPWR,li1,415.1500,568.4800,1.799935
_11668_,VPWR,li1,400.4300,633.7600,1.799917
_11667_,VPWR,li1,392.6100,633.7600,1.799914
_11666_,VPWR,li1,422.7400,568.4800,1.799937
_11665_,VPWR,li1,407.3300,563.0400,1.799932
_11664_,VPWR,li1,399.2800,557.6000,1.799882
_11663_,VPWR,li1,399.0500,557.6000,1.799882
_11662_,VPWR,li1,413.5400,633.7600,1.799922
_11661_,VPWR,li1,440.9100,633.7600,1.799934
_11660_,VPWR,li1,433.0900,601.1200,1.799926
_11659_,VPWR,li1,438.6100,612.0000,1.799843
_11658_,VPWR,li1,443.6700,633.7600,1.799935
_11657_,VPWR,li1,429.8700,579.3600,1.799908
_11656_,VPWR,li1,415.3800,563.0400,1.799935
_11655_,VPWR,li1,413.3100,601.1200,1.799909
_11654_,VPWR,li1,414.9200,606.5600,1.799905
_11653_,VPWR,li1,436.7700,612.0000,1.799840
_11652_,VPWR,li1,433.5500,606.5600,1.799919
_11651_,VPWR,li1,435.8500,601.1200,1.799928
_11650_,VPWR,li1,412.3900,617.4400,1.799920
_11649_,VPWR,li1,397.6700,573.9200,1.799937
_11648_,VPWR,li1,433.0900,568.4800,1.799942
_11647_,VPWR,li1,437.2300,622.8800,1.799907
_11646_,VPWR,li1,434.0100,579.3600,1.799912
_11645_,VPWR,li1,415.1500,557.6000,1.799879
_11644_,VPWR,li1,427.1100,633.7600,1.799927
_11643_,VPWR,li1,432.4000,573.9200,1.799944
_11642_,VPWR,li1,416.9900,601.1200,1.799912
_11641_,VPWR,li1,418.8300,633.7600,1.799923
_11640_,VPWR,li1,414.6900,595.6800,1.799892
_11639_,VPWR,li1,412.8500,557.6000,1.799879
_11638_,VPWR,li1,438.1500,590.2400,1.799930
_11637_,VPWR,li1,399.5100,595.6800,1.799884
_11636_,VPWR,li1,430.7900,568.4800,1.799941
_11635_,VPWR,li1,428.9500,633.7600,1.799928
_11634_,VPWR,li1,396.2900,595.6800,1.799882
_11633_,VPWR,li1,393.3000,628.3200,1.799880
_11632_,VPWR,li1,432.1700,573.9200,1.799944
_11631_,VPWR,li1,429.8700,573.9200,1.799943
_11630_,VPWR,li1,394.4500,590.2400,1.799909
_11629_,VPWR,li1,419.2900,628.3200,1.799900
_11628_,VPWR,li1,395.3700,563.0400,1.799929
_11627_,VPWR,li1,436.3100,579.3600,1.799914
_11626_,VPWR,li1,392.6100,595.6800,1.799879
_11625_,VPWR,li1,434.0100,590.2400,1.799927
_11624_,VPWR,li1,394.4500,601.1200,1.799893
_11623_,VPWR,li1,419.9800,568.4800,1.799936
_11622_,VPWR,li1,388.4700,606.5600,1.799886
_11621_,VPWR,li1,422.7400,552.1600,1.799894
_11620_,VPWR,li1,420.2100,541.2800,1.799860
_11619_,VPWR,li1,412.8500,541.2800,1.799852
_11618_,VPWR,li1,415.1500,546.7200,1.799911
_11617_,VPWR,li1,500.2500,617.4400,1.799945
_11616_,VPWR,li1,501.1700,622.8800,1.799954
_11615_,VPWR,li1,564.8800,628.3200,1.799946
_11614_,VPWR,li1,566.0300,633.7600,1.799924
_11613_,VPWR,li1,565.1100,633.7600,1.799924
_11612_,VPWR,li1,558.2100,633.7600,1.799923
_11611_,VPWR,li1,525.5500,639.2000,1.799964
_11610_,VPWR,li1,599.6100,633.7600,1.799947
_11609_,VPWR,li1,504.1600,622.8800,1.799952
_11608_,VPWR,li1,504.6200,628.3200,1.799953
_11607_,VPWR,li1,502.5500,628.3200,1.799954
_11606_,VPWR,li1,500.7100,622.8800,1.799954
_11605_,VPWR,li1,545.3300,617.4400,1.799925
_11604_,VPWR,li1,581.9000,617.4400,1.799938
_11603_,VPWR,li1,583.5100,612.0000,1.799923
_11602_,VPWR,li1,586.7300,606.5600,1.799934
_11601_,VPWR,li1,614.7900,617.4400,1.799962
_11600_,VPWR,li1,627.2100,595.6800,1.799978
_11599_,VPWR,li1,625.1400,590.2400,1.799976
_11598_,VPWR,li1,499.7900,628.3200,1.799955
_11597_,VPWR,li1,431.7100,595.6800,1.799904
_11596_,VPWR,li1,423.6600,546.7200,1.799918
_11595_,VPWR,li1,422.5100,535.8400,1.799845
_11594_,VPWR,li1,419.2900,535.8400,1.799841
_11593_,VPWR,li1,514.0500,606.5600,1.799930
_11592_,VPWR,li1,514.2800,612.0000,1.799923
_11591_,VPWR,li1,514.7400,633.7600,1.799933
_11590_,VPWR,li1,556.6000,612.0000,1.799913
_11589_,VPWR,li1,560.0500,617.4400,1.799927
_11588_,VPWR,li1,569.9400,617.4400,1.799931
_11587_,VPWR,li1,515.2000,639.2000,1.799967
_11586_,VPWR,li1,513.1300,633.7600,1.799933
_11585_,VPWR,li1,530.8400,628.3200,1.799942
_11584_,VPWR,li1,516.3500,633.7600,1.799931
_11583_,VPWR,li1,510.6000,612.0000,1.799925
_11582_,VPWR,li1,509.2200,617.4400,1.799940
_11581_,VPWR,li1,509.9100,622.8800,1.799949
_11580_,VPWR,li1,532.9100,590.2400,1.799930
_11579_,VPWR,li1,506.6900,612.0000,1.799928
_11578_,VPWR,li1,506.9200,612.0000,1.799928
_11577_,VPWR,li1,508.5300,606.5600,1.799933
_11576_,VPWR,li1,578.9100,606.5600,1.799929
_11575_,VPWR,li1,609.2700,601.1200,1.799957
_11574_,VPWR,li1,611.1100,595.6800,1.799966
_11573_,VPWR,li1,583.9700,606.5600,1.799932
_11572_,VPWR,li1,607.4300,606.5600,1.799953
_11571_,VPWR,li1,428.9500,568.4800,1.799940
_11570_,VPWR,li1,428.0300,552.1600,1.799900
_11569_,VPWR,li1,433.0900,552.1600,1.799906
_11568_,VPWR,li1,433.0900,552.1600,1.799906
_11567_,VPWR,li1,433.5500,546.7200,1.799925
_11566_,VPWR,li1,431.7100,541.2800,1.799874
_11565_,VPWR,li1,487.1400,617.4400,1.799963
_11564_,VPWR,li1,483.6900,633.7600,1.799969
_11563_,VPWR,li1,538.8900,622.8800,1.799944
_11562_,VPWR,li1,490.3600,617.4400,1.799958
_11561_,VPWR,li1,541.4200,628.3200,1.799941
_11560_,VPWR,li1,582.1300,622.8800,1.799952
_11559_,VPWR,li1,554.5300,622.8800,1.799944
_11558_,VPWR,li1,596.3900,612.0000,1.799932
_11557_,VPWR,li1,589.9500,612.0000,1.799927
_11556_,VPWR,li1,593.4000,612.0000,1.799930
_11555_,VPWR,li1,545.5600,633.7600,1.799922
_11554_,VPWR,li1,545.3300,628.3200,1.799941
_11553_,VPWR,li1,540.7300,633.7600,1.799922
_11552_,VPWR,li1,550.3900,633.7600,1.799922
_11551_,VPWR,li1,535.9000,633.7600,1.799923
_11550_,VPWR,li1,527.6200,633.7600,1.799926
_11549_,VPWR,li1,518.6500,639.2000,1.799966
_11548_,VPWR,li1,493.1200,612.0000,1.799939
_11547_,VPWR,li1,492.8900,612.0000,1.799939
_11546_,VPWR,li1,485.9900,628.3200,1.799967
_11545_,VPWR,li1,538.8900,595.6800,1.799942
_11544_,VPWR,li1,530.6100,595.6800,1.799942
_11543_,VPWR,li1,528.3100,601.1200,1.799944
_11542_,VPWR,li1,532.4500,601.1200,1.799943
_11541_,VPWR,li1,604.6700,612.0000,1.799940
_11540_,VPWR,li1,608.8100,612.0000,1.799947
_11539_,VPWR,li1,608.8100,612.0000,1.799947
_11538_,VPWR,li1,613.8700,601.1200,1.799961
_11537_,VPWR,li1,618.2400,601.1200,1.799965
_11536_,VPWR,li1,627.9000,595.6800,1.799980
_11535_,VPWR,li1,617.5500,595.6800,1.799970
_11534_,VPWR,li1,438.6100,633.7600,1.799933
_11533_,VPWR,li1,440.4500,639.2000,1.799954
_11532_,VPWR,li1,443.6700,617.4400,1.799940
_11531_,VPWR,li1,419.7500,563.0400,1.799936
_11530_,VPWR,li1,446.6600,552.1600,1.799921
_11529_,VPWR,li1,450.5700,546.7200,1.799939
_11528_,VPWR,li1,451.0300,552.1600,1.799927
_11527_,VPWR,li1,445.0500,535.8400,1.799871
_11526_,VPWR,li1,448.7300,535.8400,1.799878
_11525_,VPWR,li1,454.7100,612.0000,1.799866
_11524_,VPWR,li1,458.3900,612.0000,1.799875
_11523_,VPWR,li1,461.1500,622.8800,1.799935
_11522_,VPWR,li1,489.4400,612.0000,1.799942
_11521_,VPWR,li1,544.4100,606.5600,1.799924
_11520_,VPWR,li1,553.1500,612.0000,1.799913
_11519_,VPWR,li1,574.3100,612.0000,1.799918
_11518_,VPWR,li1,570.8600,617.4400,1.799931
_11517_,VPWR,li1,565.3400,617.4400,1.799929
_11516_,VPWR,li1,556.8300,617.4400,1.799927
_11515_,VPWR,li1,505.0800,519.5200,1.799957
_11514_,VPWR,li1,571.5500,612.0000,1.799917
_11513_,VPWR,li1,536.8200,508.6400,1.799885
_11512_,VPWR,li1,558.2100,557.6000,1.799911
_11511_,VPWR,li1,595.4700,612.0000,1.799932
_11510_,VPWR,li1,594.5500,563.0400,1.799953
_11509_,VPWR,li1,594.5500,568.4800,1.799962
_11508_,VPWR,li1,605.1300,612.0000,1.799942
_11507_,VPWR,li1,609.2700,568.4800,1.799968
_11506_,VPWR,li1,552.6900,628.3200,1.799942
_11505_,VPWR,li1,534.7500,628.3200,1.799941
_11504_,VPWR,li1,537.5100,628.3200,1.799941
_11503_,VPWR,li1,528.5400,584.8000,1.799923
_11502_,VPWR,li1,522.7900,584.8000,1.799927
_11501_,VPWR,li1,539.3500,590.2400,1.799929
_11500_,VPWR,li1,554.0700,622.8800,1.799944
_11499_,VPWR,li1,555.4500,628.3200,1.799943
_11498_,VPWR,li1,550.8500,568.4800,1.799953
_11497_,VPWR,li1,543.9500,573.9200,1.799931
_11496_,VPWR,li1,512.2100,557.6000,1.799931
_11495_,VPWR,li1,503.7000,524.9600,1.799940
_11494_,VPWR,li1,485.7600,612.0000,1.799948
_11493_,VPWR,li1,484.3800,612.0000,1.799948
_11492_,VPWR,li1,504.3900,541.2800,1.799949
_11491_,VPWR,li1,491.0500,601.1200,1.799970
_11490_,VPWR,li1,483.2300,606.5600,1.799971
_11489_,VPWR,li1,527.3900,590.2400,1.799932
_11488_,VPWR,li1,531.5300,590.2400,1.799931
_11487_,VPWR,li1,525.5500,584.8000,1.799925
_11486_,VPWR,li1,519.1100,590.2400,1.799938
_11485_,VPWR,li1,524.1700,633.7600,1.799927
_11484_,VPWR,li1,519.5700,633.7600,1.799929
_11483_,VPWR,li1,530.1500,590.2400,1.799931
_11482_,VPWR,li1,519.3400,590.2400,1.799938
_11481_,VPWR,li1,526.4700,606.5600,1.799924
_11480_,VPWR,li1,527.8500,595.6800,1.799943
_11479_,VPWR,li1,601.4500,601.1200,1.799951
_11478_,VPWR,li1,609.7300,601.1200,1.799957
_11477_,VPWR,li1,613.4100,606.5600,1.799960
_11476_,VPWR,li1,614.7900,568.4800,1.799971
_11475_,VPWR,li1,618.4700,557.6000,1.799959
_11474_,VPWR,li1,614.3300,595.6800,1.799968
_11473_,VPWR,li1,613.8700,584.8000,1.799957
_11472_,VPWR,li1,522.7900,524.9600,1.799921
_11471_,VPWR,li1,613.8700,535.8400,1.799965
_11470_,VPWR,li1,617.5500,601.1200,1.799965
_11469_,VPWR,li1,630.8900,595.6800,1.799982
_11468_,VPWR,li1,633.6500,595.6800,1.799985
_11467_,VPWR,li1,635.0300,595.6800,1.799988
_11466_,VPWR,li1,629.5100,552.1600,1.799978
_11465_,VPWR,li1,432.6300,617.4400,1.799934
_11464_,VPWR,li1,441.3700,530.4000,1.799903
_11463_,VPWR,li1,446.4300,530.4000,1.799909
_11462_,VPWR,li1,451.4900,530.4000,1.799915
_11461_,VPWR,li1,452.8700,524.9600,1.799919
_11460_,VPWR,li1,457.9300,530.4000,1.799927
_11459_,VPWR,li1,449.8800,524.9600,1.799915
_11458_,VPWR,li1,450.5700,552.1600,1.799927
_11457_,VPWR,li1,451.0300,557.6000,1.799902
_11456_,VPWR,li1,441.1400,557.6000,1.799889
_11455_,VPWR,li1,454.2500,557.6000,1.799910
_11454_,VPWR,li1,454.7100,546.7200,1.799943
_11453_,VPWR,li1,458.1600,552.1600,1.799937
_11452_,VPWR,li1,447.3500,524.9600,1.799911
_11451_,VPWR,li1,450.1100,530.4000,1.799915
_11450_,VPWR,li1,449.4200,541.2800,1.799904
_11449_,VPWR,li1,467.5900,612.0000,1.799896
_11448_,VPWR,li1,548.3200,612.0000,1.799913
_11447_,VPWR,li1,544.8700,612.0000,1.799913
_11446_,VPWR,li1,549.0100,612.0000,1.799912
_11445_,VPWR,li1,548.0900,617.4400,1.799925
_11444_,VPWR,li1,548.0900,633.7600,1.799922
_11443_,VPWR,li1,525.0900,617.4400,1.799930
_11442_,VPWR,li1,543.4900,617.4400,1.799925
_11441_,VPWR,li1,544.6400,633.7600,1.799922
_11440_,VPWR,li1,473.8000,612.0000,1.799914
_11439_,VPWR,li1,478.4000,612.0000,1.799934
_11438_,VPWR,li1,482.0800,612.0000,1.799944
_11437_,VPWR,li1,593.8600,622.8800,1.799958
_11436_,VPWR,li1,592.2500,633.7600,1.799939
_11435_,VPWR,li1,595.0100,633.7600,1.799942
_11434_,VPWR,li1,609.2700,622.8800,1.799967
_11433_,VPWR,li1,607.4300,628.3200,1.799970
_11432_,VPWR,li1,605.5900,628.3200,1.799968
_11431_,VPWR,li1,601.9100,628.3200,1.799966
_11430_,VPWR,li1,615.2500,617.4400,1.799962
_11429_,VPWR,li1,569.2500,639.2000,1.799968
_11428_,VPWR,li1,570.4000,633.7600,1.799926
_11427_,VPWR,li1,595.4700,639.2000,1.799977
_11426_,VPWR,li1,592.2500,639.2000,1.799976
_11425_,VPWR,li1,604.6700,590.2400,1.799955
_11424_,VPWR,li1,617.5500,590.2400,1.799967
_11423_,VPWR,li1,625.6000,584.8000,1.799971
_11422_,VPWR,li1,621.6900,584.8000,1.799968
_11421_,VPWR,li1,622.3800,557.6000,1.799966
_11420_,VPWR,li1,624.2200,584.8000,1.799971
_11419_,VPWR,li1,623.9900,595.6800,1.799976
_11418_,VPWR,li1,632.7300,595.6800,1.799985
_11417_,VPWR,li1,630.2000,595.6800,1.799982
_11416_,VPWR,li1,467.1300,617.4400,1.799958
_11415_,VPWR,li1,470.1200,612.0000,1.799905
_11414_,VPWR,li1,465.5200,628.3200,1.799943
_11413_,VPWR,li1,462.0700,628.3200,1.799941
_11412_,VPWR,li1,471.5000,633.7600,1.799955
_11411_,VPWR,li1,466.2100,628.3200,1.799945
_11410_,VPWR,li1,468.9700,628.3200,1.799949
_11409_,VPWR,li1,471.0400,628.3200,1.799952
_11408_,VPWR,li1,466.2100,633.7600,1.799950
_11407_,VPWR,li1,466.4400,524.9600,1.799939
_11406_,VPWR,li1,467.1300,514.0800,1.799946
_11405_,VPWR,li1,463.9100,612.0000,1.799888
_11404_,VPWR,li1,470.8100,612.0000,1.799905
_11403_,VPWR,li1,464.1400,617.4400,1.799956
_11402_,VPWR,li1,461.6100,612.0000,1.799881
_11401_,VPWR,li1,452.8700,497.7600,1.799918
